order_id,customer_name,region,city,product_category,sales_amount,profit,discount_percent,quantity,payment_method,order_date,customer_rating,year
ORD10229,Dr. James Ali DDS,North ,Bangalore,Home,6698.99,1253.17,0.0,10,Net Banking,2023-07-30,3.0,2023
ORD10230,Robert Jones,West,Delhi,Electronics,3174.08,1051.43,10.0,10,Net Banking,2025-06-02,3.0,2025
ORD10231,Diane Hatfield,East,Kochi,Fashion,5541.15,1691.58,20.0,2,Cash,2024-12-23,2.0,2024
ORD10232,Emily Hernandez,West,Hyderabad,Sports,5113.93,654.76,20.0,7,Upi,2024-06-07,2.0,2024
ORD10233,Jessica Monroe,North ,Kochi,Home,3371.0,-138.69,5.0,6,Net Banking,2024-07-22,4.0,2024
ORD10234,Jimmy Cherry,West,Mumbai,Fashion,10359.86,748.33,10.0,8,Upi,2024-07-29,2.0,2024
ORD10235,Scott Brown,North ,Hyderabad,Beauty,6584.8,-502.66,10.0,3,Upi,2023-10-27,3.0,2023
ORD10236,Kristi Flynn,West,Delhi,Fashion,-62.86,-21.69,20.0,1,Upi,2025-03-04,3.0,2025
ORD10237,Heather Guzman,North,Mumbai,Electronics,5466.14,1536.78,0.0,8,Cash,2025-02-08,3.0,2025
ORD10238,Jeffery Wilkins,South,Bangalore,Fashion,3345.53,915.26,20.0,7,Cod,2024-08-25,3.0,2024
ORD10239,Brooke Joseph,North,Delhi,Unknown,7131.08,-156.82,10.0,5,Cash,2024-09-03,4.0,2024
ORD10240,Gregory Mckinney,South,Chennai,Fashion,3018.7,835.81,5.0,3,Upi,2023-03-02,2.0,2023
ORD10241,Jessica Dennis,North,Mumbai,Sports,4713.16,684.81,15.0,8,Upi,2024-08-14,3.0,2024
ORD10242,Jerry Jackson,West,Hyderabad,Unknown,6262.47,-125.19,0.0,2,Upi,2024-04-10,4.0,2024
ORD10243,Donald Knight,East,Chennai,Sports,7164.39,1817.36,15.0,5,Cod,2023-08-12,3.0,2023
ORD10244,Unknown,South,Mumbai,Beauty,6434.746725025747,-349.33,10.0,8,Net Banking,2024-11-29,3.0,2024
ORD10245,Nicole Tucker,East,Kochi,Home,4163.75,-141.46,10.0,2,Upi,2023-05-16,4.0,2023
ORD10246,Eugene Gordon,South,Kochi,Electronics,3812.64,704.17,5.0,7,Upi,2024-10-02,2.0,2024
ORD10247,Edward Jones,West,Hyderabad,Fashion,3366.68,-656.14,10.0,6,Cash,2024-06-15,3.0,2024
ORD10248,Julie Mccullough,South,Hyderabad,Unknown,9413.64,-260.35,10.0,3,Cod,2025-04-05,5.0,2025
ORD10249,Stephanie Gonzalez,North ,Hyderabad,Beauty,6012.45,-41.17,5.0,3,Upi,2024-10-27,2.0,2024
ORD10250,Lori Adams,South,Bangalore,Home,1847.79,372.34,10.0,7,Cash,2025-02-09,5.0,2025
ORD10251,Michelle Mcintosh,South,Chennai,Fashion,7294.65,1666.34,10.0,1,Cash ,2025-01-08,4.0,2025
ORD10252,Brian Phillips,South,Mumbai,Unknown,10305.39,2381.48,5.0,8,Cod,2023-10-30,1.0,2023
ORD10253,Marcus Peters,South,Bangalore,Beauty,7581.16,-965.91,20.0,7,Upi,2023-10-30,1.0,2023
ORD10254,Laura Mejia,South,Hyderabad,Sports,1201.58,-214.0,0.0,7,Net Banking,2023-01-15,1.0,2023
ORD10255,Craig Henderson,North ,Bangalore,Fashion,3789.41,526.07,10.0,2,Net Banking,2024-10-17,3.0,2024
ORD10256,Teresa Goodman,North,Mumbai,Electronics,8167.28,-240.17,15.0,4,Cod,2024-11-28,3.0,2024
ORD10257,David Green,South,Mumbai,Home,3230.83,-334.05,0.0,3,Upi,2025-01-29,3.0,2025
ORD10258,Lee Guzman,North,Chennai,Beauty,6109.55,1713.14,10.0,2,Upi,2023-05-10,5.0,2023
ORD10259,Jonathan Turner,North ,Bangalore,Home,6936.59,349.32,10.0,1,Upi,2024-10-04,3.0,2024
ORD10260,Jeffery White,North,Bangalore,Electronics,2682.67,556.46,0.0,1,Net Banking,2025-01-10,2.0,2025
ORD10261,Michelle Huynh,South,Mumbai,Unknown,4851.19,1172.6,10.0,7,Upi,2025-05-28,1.0,2025
ORD10262,Nathan Soto,West,Kochi,Beauty,-3103.17,530.74,5.0,9,Card,2024-05-29,5.0,2024
ORD10263,Angela Tyler,South,Mumbai,Home,24390.3,-2186.12,20.0,5,Net Banking,2024-04-12,2.0,2024
ORD10264,Unknown,West,Kochi,Fashion,4368.58,953.51,5.0,3,Upi,2025-01-20,1.0,2025
ORD10265,Natalie Wilson,North ,Bangalore,Beauty,18805.4,3037.39,10.0,5,Upi,2023-12-10,2.0,2023
ORD10266,Erin Bush,East,Mumbai,Unknown,9081.03,-1596.94,5.0,9,Upi,2024-12-29,3.0,2024
ORD10267,Daniel Hawkins,South,Bangalore,Home,1424.65,178.85,0.0,7,Card,2025-04-19,4.0,2025
ORD10268,Matthew Payne,South,Bangalore,Sports,3899.89,-80.19,15.0,5,Upi,2024-12-18,4.0,2024
ORD10269,Penny Campbell,East,Kochi,Electronics,5326.85,504.76,5.0,8,Upi,2023-11-18,3.0,2023
ORD10270,Jacqueline Torres,South,Chennai,Beauty,8603.18,-703.21,10.0,3,Upi,2024-12-14,2.0,2024
ORD10271,Thomas Ryan,West,Kochi,Fashion,1410.34,380.84,20.0,9,Upi,2023-02-01,2.0,2023
ORD10272,Monica Davidson,East,Kochi,Electronics,7907.91,160.69,10.0,2,Cash,2023-05-14,4.0,2023
ORD10273,Unknown,West,Kochi,Fashion,5025.58,1496.58,10.0,2,Net Banking,2025-04-08,4.0,2025
ORD10274,Marilyn Chavez,South,Chennai,Home,25462.3,4475.43,5.0,6,Cash,2025-04-08,5.0,2025
ORD10275,Carolyn Clark,North,Chennai,Beauty,6155.26,-232.01,15.0,9,Cash,2024-09-23,5.0,2024
ORD10276,Diane Chandler,East,Mumbai,Sports,5497.65,1325.99,0.0,7,Card,2023-09-13,5.0,2023
ORD10277,Jessica Lee,East,Kochi,Beauty,3499.46,-353.8,10.0,10,Cod,2023-11-26,2.0,2023
ORD10278,Christopher Monroe,South,Delhi,Beauty,5174.51,-348.59,20.0,1,Cash,2023-04-13,5.0,2023
ORD10279,Katie Valenzuela,East,Delhi,Sports,4036.72,741.52,20.0,1,Cash,2023-11-22,4.0,2023
ORD10280,Kevin Russell,South,Kochi,Sports,5283.79,368.49,0.0,1,Card,2024-07-09,2.0,2024
ORD10281,Unknown,North ,Hyderabad,Fashion,6655.33,1293.24,10.0,1,Cash ,2025-04-05,1.0,2025
ORD10282,Erik Sharp,East,Bangalore,Fashion,8965.04,1471.85,20.0,2,Net Banking,2024-01-18,4.0,2024
ORD10283,Rebecca Cabrera,South,Hyderabad,Sports,1905.46,360.04,20.0,10,Net Banking,2024-10-26,3.0,2024
ORD10284,Kimberly Lee,North ,Kochi,Fashion,10332.58,2075.37,10.0,10,Cod,2023-10-29,5.0,2023
ORD10285,Kimberly King,East,Bangalore,Unknown,119.78,-14.69,10.0,2,Upi,2023-04-17,3.0,2023
ORD10286,Donna Bruce,South,Kochi,Home,4620.54,-70.87,0.0,5,Upi,2024-10-16,1.0,2024
ORD10287,Adrian Branch,West,Chennai,Sports,6470.79,199.36,5.0,7,Net Banking,2024-01-31,5.0,2024
ORD10288,Matthew Garcia,North,Chennai,Electronics,5702.48,-432.99,15.0,2,Upi,2024-10-28,2.0,2024
ORD10289,Kelly Sullivan,North ,Mumbai,Unknown,6434.746725025747,-546.61,0.0,6,Upi,2024-01-20,4.0,2024
ORD10290,Kathleen Harrison DDS,South,Hyderabad,Sports,4479.69,-80.18,5.0,7,Card,2023-06-10,1.0,2023
ORD10291,Samuel Mcguire,North,Mumbai,Electronics,3767.5,385.47,15.0,3,Upi,2023-02-20,4.0,2023
ORD10292,Christopher Rice,West,Kochi,Home,3526.59,-303.91,10.0,5,Net Banking,2023-07-24,3.0,2023
ORD10293,Robert Walker,East,Bangalore,Beauty,7124.01,707.2,5.0,6,Net Banking,2023-09-29,2.0,2023
ORD10294,Cynthia Turner,East,Delhi,Beauty,5892.54,-978.74,10.0,2,Cod,2025-05-07,1.0,2025
ORD10295,Randy Campbell,South,Mumbai,Home,3267.73,285.67,20.0,8,Upi,2025-05-07,5.0,2025
ORD10296,Kristy Grimes,West,Bangalore,Fashion,7249.0,1251.5,20.0,3,Cash,2024-06-13,4.0,2024
ORD10297,Linda Kelly,East,Chennai,Unknown,5768.25,227.65,10.0,3,Upi,2023-03-22,5.0,2023
ORD10298,Andrea York,North,Hyderabad,Sports,7032.16,1906.72,20.0,8,Net Banking,2024-02-11,2.0,2024
ORD10299,Gregory Smith,North,Chennai,Sports,6574.07,791.99,0.0,2,Net Banking,2023-06-01,3.0,2023
ORD10300,Alison Delgado,North ,Delhi,Unknown,2927.51,176.16,5.0,5,Upi,2024-05-12,3.0,2024
ORD10301,Unknown,East,Chennai,Home,3599.55,756.49,10.0,6,Upi,2024-12-08,2.0,2024
ORD10302,Lisa Lucas,North ,Hyderabad,Electronics,6868.23,1435.79,10.0,5,Cash,2023-05-18,4.0,2023
ORD10303,Dominique Miller,South,Kochi,Home,6525.93,548.67,10.0,1,Net Banking,2025-01-28,5.0,2025
ORD10304,Latasha Zimmerman,West,Kochi,Home,4947.75,-516.77,5.0,1,Card,2025-06-19,4.0,2025
ORD10305,Michael Galvan,West,Delhi,Beauty,5293.32,1628.7,10.0,1,Net Banking,2024-06-01,3.0,2024
ORD10306,Kelly Young,West,Kochi,Fashion,8194.16,2392.45,10.0,2,Cash,2023-12-19,3.0,2023
ORD10307,Unknown,South,Kochi,Beauty,3521.07,-183.11,15.0,9,Upi,2023-08-19,1.0,2023
ORD10308,Martha Nolan,West,Chennai,Beauty,6367.74,1546.07,10.0,5,Net Banking,2023-08-18,5.0,2023
ORD10309,Sandra Harris,East,Delhi,Unknown,4494.52,545.94,0.0,9,Card,2025-04-24,1.0,2025
ORD10310,George Colon,East,Hyderabad,Unknown,4455.8,1531.01,10.0,6,Upi,2024-05-08,2.0,2024
ORD10311,David Pruitt,South,Bangalore,Unknown,6434.746725025747,2284.01,20.0,7,Net Banking,2024-06-13,3.0,2024
ORD10312,Robert Simon,East,Hyderabad,Unknown,7063.54,1449.46,20.0,10,Cod,2024-03-04,4.0,2024
ORD10313,Kirk Montoya,North,Mumbai,Fashion,7033.77,-245.43,5.0,9,Upi,2024-11-18,2.0,2024
ORD10314,Jean Brown,East,Mumbai,Home,8263.7,1321.69,5.0,6,Cod,2024-11-27,1.0,2024
ORD10315,Melissa Alvarado,South,Delhi,Electronics,5052.51,752.41,20.0,10,Net Banking,2024-04-26,4.0,2024
ORD10316,Anthony Pittman,North ,Mumbai,Fashion,6704.88,-784.95,5.0,6,Upi,2023-02-25,1.0,2023
ORD10317,Unknown,East,Bangalore,Fashion,4224.33,1447.48,10.0,1,Cash,2024-05-14,1.0,2024
ORD10318,Jason Moore,West,Kochi,Electronics,5810.42,862.37,15.0,7,Upi,2023-05-13,1.0,2023
ORD10319,Luke Montgomery,South,Bangalore,Unknown,4674.64,430.39,0.0,1,Card,2023-11-26,4.0,2023
ORD10320,Rebecca Smith,West,Hyderabad,Sports,5242.49,-566.92,0.0,5,Card,2024-05-30,3.0,2024
ORD10321,Stacey Novak,West,Kochi,Fashion,6487.89,1918.87,10.0,4,Cash,2023-05-18,1.0,2023
ORD10322,Molly Beck,South,Chennai,Sports,2954.45,-390.76,10.0,1,Cod,2024-08-26,3.0,2024
ORD10323,Samuel Horn,West,Kochi,Sports,10230.97,-1935.11,10.0,2,Upi,2023-04-21,3.0,2023
ORD10324,Madeline Drake,East,Delhi,Sports,2484.96,-85.45,10.0,2,Net Banking,2024-12-03,1.0,2024
ORD10325,Tiffany Garcia,North ,Bangalore,Home,1964.53,-265.69,0.0,2,Cash,2024-06-07,4.0,2024
ORD10326,John Obrien,North,Kochi,Unknown,7895.28,801.18,5.0,8,Upi,2023-10-30,3.0,2023
ORD10327,Anthony Elliott,North,Chennai,Unknown,6979.16,-1050.05,20.0,2,Card,2024-05-20,1.0,2024
ORD10328,Oscar Pearson,East,Mumbai,Unknown,6560.3,1841.98,10.0,6,Upi,2024-05-20,2.0,2024
ORD10329,Jennifer Adams,South,Kochi,Home,6570.86,-126.4,15.0,10,Cash,2024-11-10,4.0,2024
ORD10330,Rachel Taylor,South,Kochi,Fashion,4969.38,60.35,15.0,7,Upi,2024-04-12,2.0,2024
ORD10331,Richard Garcia,West,Chennai,Sports,6434.746725025747,344.37,20.0,8,Upi,2023-04-17,3.0,2023
ORD10332,Unknown,East,Hyderabad,Home,6434.746725025747,355.31,15.0,8,Upi,2023-05-14,3.0,2023
ORD10333,Brett Hernandez,South,Hyderabad,Sports,3307.1,-254.01,10.0,6,Upi,2024-08-13,4.0,2024
ORD10334,Matthew Campos,North ,Kochi,Electronics,7437.8,1136.29,5.0,9,Cash,2023-12-21,4.0,2023
ORD10335,Luke Medina,East,Kochi,Sports,4632.36,-505.06,15.0,6,Upi,2025-05-22,2.0,2025
ORD10336,Elizabeth Lee,West,Chennai,Electronics,2936.26,706.74,15.0,2,Upi,2023-03-22,1.0,2023
ORD10337,Renee Hernandez,North ,Hyderabad,Home,4196.54,446.6,0.0,2,Cod,2024-02-18,3.0,2024
ORD10338,Robert Rice,East,Delhi,Sports,6032.33,-0.98,0.0,4,Upi,2024-04-12,3.0,2024
ORD10339,Katelyn Shaw,South,Chennai,Sports,3590.69,781.43,5.0,1,Upi,2024-04-08,2.0,2024
ORD10340,Kristin Reeves,North ,Bangalore,Fashion,2944.45,572.02,10.0,7,Net Banking,2024-05-19,2.0,2024
ORD10341,Christian Mendoza,West,Mumbai,Unknown,5609.22,1214.02,0.0,10,Cod,2025-01-03,4.0,2025
ORD10342,Douglas Waters,North ,Bangalore,Unknown,5612.42,-972.55,15.0,10,Upi,2023-01-05,1.0,2023
ORD10343,Randy Wilson,West,Delhi,Unknown,3732.64,497.89,10.0,9,Card,2024-02-01,3.0,2024
ORD10344,Christina Gibson,South,Delhi,Unknown,3822.4,-484.09,15.0,10,Cod,2023-10-29,3.0,2023
ORD10345,Michael Jenkins,East,Hyderabad,Home,5580.12,825.42,5.0,4,Cash,2025-01-24,3.0,2025
ORD10346,Amy Perez,North ,Mumbai,Sports,1379.79,250.94,10.0,2,Upi,2023-07-02,3.0,2023
ORD10347,Angel Lozano,North,Mumbai,Fashion,1481.34,138.72,15.0,1,Upi,2025-02-04,2.0,2025
ORD10348,Karen Lee,North ,Kochi,Home,3203.89,-382.75,0.0,5,Upi,2023-10-21,3.0,2023
ORD10349,Katherine Jones,North ,Hyderabad,Home,4466.38,-342.26,10.0,9,Upi,2025-01-27,4.0,2025
ORD10350,Michael Burch,South,Chennai,Fashion,5777.27,1945.22,10.0,9,Net Banking,2024-03-02,3.0,2024
ORD10351,Jacqueline Reed,South,Hyderabad,Fashion,8688.39,19.62,20.0,9,Cash,2024-12-22,1.0,2024
ORD10352,Unknown,East,Delhi,Home,7144.15,1459.5,0.0,7,Cod,2023-07-11,1.0,2023
ORD10353,Alexander Santos,North ,Kochi,Unknown,4600.15,1451.91,0.0,3,Upi,2023-12-05,5.0,2023
ORD10354,Paige Williams,South,Delhi,Electronics,4952.46,1145.09,10.0,9,Cash,2024-07-17,5.0,2024
ORD10355,Terry Dominguez,East,Bangalore,Sports,2493.68,-195.36,5.0,6,Cod,2024-02-18,3.0,2024
ORD10356,Allen Barnes,South,Kochi,Unknown,4953.72,-48.03,5.0,10,Net Banking,2023-01-10,1.0,2023
ORD10357,Matthew Murray,East,Delhi,Sports,4278.35,847.91,0.0,9,Upi,2024-01-31,3.0,2024
ORD10358,Joshua Bright,North ,Delhi,Electronics,5806.8,-898.37,0.0,3,Cash,2023-07-17,2.0,2023
ORD10359,Natalie Humphrey,South,Mumbai,Unknown,2931.92,761.17,5.0,9,Upi,2025-06-04,2.0,2025
ORD10360,Margaret Black,East,Delhi,Electronics,6298.37,-110.58,0.0,2,Cash,2023-01-25,4.0,2023
ORD10361,Melissa Murphy,North,Delhi,Electronics,8831.85,198.24,10.0,1,Cod,2024-02-02,3.0,2024
ORD10362,Steven Smith,South,Chennai,Sports,4728.1,1260.22,10.0,9,Net Banking,2024-08-22,3.0,2024
ORD10363,Stephanie Simon,North ,Chennai,Unknown,6004.28,560.84,5.0,7,Upi,2023-02-01,3.0,2023
ORD10364,John Turner,North,Kochi,Sports,6725.36,2166.95,20.0,9,Cod,2024-10-25,1.0,2024
ORD10365,Deanna Scott,South,Delhi,Fashion,3996.95,830.51,10.0,6,Cash,2023-11-09,3.0,2023
ORD10366,Amber Day,North ,Mumbai,Unknown,5560.23,939.89,20.0,1,Card,2023-07-18,3.0,2023
ORD10367,James Rivas,South,Bangalore,Electronics,5031.48,600.39,10.0,6,Upi,2023-04-11,3.0,2023
ORD10368,Jerome Boyd,North ,Chennai,Home,5244.19,728.88,10.0,10,Cash,2023-04-11,2.0,2023
ORD10369,Teresa Beasley,South,Hyderabad,Unknown,3067.48,634.66,15.0,5,Net Banking,2025-03-15,3.0,2025
ORD10370,Nicholas Mejia,East,Bangalore,Sports,5061.28,523.44,5.0,10,Upi,2025-03-04,1.0,2025
ORD10371,Charles Ball,North ,Mumbai,Sports,6245.0,-1185.01,20.0,1,Upi,2025-01-14,5.0,2025
ORD10372,Mario Vargas,North ,Hyderabad,Home,8627.86,1952.99,10.0,7,Cod,2024-07-06,4.0,2024
ORD10373,Christopher Buchanan,South,Mumbai,Fashion,7398.18,1216.8,20.0,3,Cod,2024-01-08,2.0,2024
ORD10374,Luke Nielsen,South,Kochi,Home,10382.96,3286.69,0.0,4,Upi,2025-01-23,5.0,2025
ORD10375,Unknown,South,Chennai,Electronics,3081.63,179.72,15.0,1,Cod,2025-03-21,3.0,2025
ORD10376,Karen Dalton,West,Chennai,Sports,7180.8,849.11,20.0,3,Upi,2025-05-04,4.0,2025
ORD10377,Kevin Bradley,North ,Kochi,Sports,5458.36,-32.24,10.0,8,Net Banking,2023-08-17,1.0,2023
ORD10378,Thomas Jackson MD,South,Kochi,Unknown,10474.51,-876.36,5.0,3,Card,2024-06-10,4.0,2024
ORD10379,Unknown,North,Bangalore,Sports,2979.25,-250.59,5.0,7,Cash,2024-11-22,1.0,2024
ORD10380,Julie Jarvis,North ,Delhi,Unknown,6434.746725025747,-314.76,5.0,9,Upi,2024-08-09,3.0,2024
ORD10381,Ashley Johnson,West,Delhi,Fashion,3501.52,467.77,15.0,8,Cash,2023-03-29,5.0,2023
ORD10382,Stacey Erickson,South,Mumbai,Beauty,-309.74,-54.85,15.0,10,Upi,2023-09-28,5.0,2023
ORD10383,Misty Burns,North ,Delhi,Electronics,3685.61,-433.95,0.0,3,Cod,2024-12-01,1.0,2024
ORD10384,Nathan Neal,South,Hyderabad,Beauty,3102.17,-398.07,20.0,9,Card,2023-04-06,3.0,2023
ORD10385,Paul Diaz,South,Hyderabad,Sports,5375.98,1699.52,15.0,7,Cash,2024-06-26,2.0,2024
ORD10386,Eric Owens,North,Hyderabad,Unknown,5854.39,755.57,20.0,7,Cod,2025-05-29,5.0,2025
ORD10387,Christopher Chapman,South,Mumbai,Unknown,9690.43,-843.26,10.0,7,Card,2023-01-08,4.0,2023
ORD10388,Jennifer Madden,West,Delhi,Sports,7376.06,-357.31,10.0,7,Card,2024-08-01,4.0,2024
ORD10389,Caleb Kaufman,South,Kochi,Unknown,3557.74,418.77,10.0,7,Upi,2023-09-17,1.0,2023
ORD10390,Jill Gordon,South,Kochi,Fashion,2753.96,639.87,20.0,10,Upi,2023-09-17,1.0,2023
ORD10391,Jenny Skinner,South,Chennai,Electronics,6229.8,1926.4,15.0,2,Upi,2025-04-23,4.0,2025
ORD10392,Tonya Randall,South,Hyderabad,Beauty,1699.42,-72.13,20.0,1,Cash,2024-09-20,5.0,2024
ORD10393,Ann Chandler,North ,Bangalore,Unknown,6434.746725025747,2214.37,20.0,9,Cash,2023-10-20,2.0,2023
ORD10394,Michael Hayes,South,Delhi,Electronics,7948.6,1818.8,10.0,7,Upi,2023-03-30,5.0,2023
ORD10395,Terri Hicks,East,Bangalore,Sports,3827.06,411.46,20.0,6,Net Banking,2023-10-19,5.0,2023
ORD10396,Jeffrey Mckinney,East,Chennai,Electronics,717.16,17.16,0.0,9,Card,2023-01-05,5.0,2023
ORD10397,Rebecca Adams,East,Mumbai,Unknown,8384.68,2778.1,20.0,8,Cod,2023-09-14,4.0,2023
ORD10398,Marcus Stone,West,Chennai,Sports,4713.65,49.35,5.0,4,Cash ,2023-04-30,2.0,2023
ORD10399,Karen Brock,South,Mumbai,Home,8094.54,1380.39,10.0,2,Cod,2023-10-22,3.0,2023
ORD10400,William Beck,South,Chennai,Fashion,1013.93,-96.74,10.0,4,Cash,2024-11-30,3.0,2024
ORD10401,Dean Fletcher,North ,Kochi,Beauty,3501.56,-469.44,0.0,8,Card,2023-06-09,5.0,2023
ORD10402,Robert Fields,North ,Bangalore,Electronics,5013.11,-498.41,20.0,5,Net Banking,2025-06-08,5.0,2025
ORD10403,Scott Wyatt DDS,North,Hyderabad,Sports,5117.45,84.66,10.0,3,Upi,2025-06-08,3.0,2025
ORD10404,Roy Keller,South,Delhi,Home,3874.84,-560.26,10.0,10,Net Banking,2023-08-04,3.0,2023
ORD10405,Philip Gilbert,West,Chennai,Beauty,6557.12,217.49,15.0,6,Cash,2024-01-10,3.0,2024
ORD10406,Jason White,West,Bangalore,Fashion,2330.95,457.91,5.0,9,Upi,2023-08-23,1.0,2023
ORD10407,David Lewis,East,Mumbai,Home,4644.05,-585.34,10.0,9,Cod,2023-08-23,1.0,2023
ORD10408,Ruben Jackson,North,Mumbai,Unknown,5300.74,-431.97,10.0,8,Card,2024-12-08,5.0,2024
ORD10409,Lori King,North ,Bangalore,Sports,6286.1,-1188.64,0.0,6,Upi,2025-04-09,3.0,2025
ORD10410,Mindy May,West,Delhi,Home,6779.04,547.37,10.0,8,Cash,2023-12-30,3.0,2023
ORD10411,Terrance Castillo,North,Kochi,Fashion,2188.39,70.03,20.0,10,Card,2025-04-07,3.0,2025
ORD10412,Jesse Owens,East,Hyderabad,Sports,1164.71,180.01,10.0,8,Net Banking,2024-12-28,2.0,2024
ORD10413,Jennifer Nelson,South,Hyderabad,Electronics,81941.90000000001,16410.9,10.0,5,Net Banking,2025-05-24,1.0,2025
ORD10414,Justin Austin,North,Kochi,Home,5830.79,-993.54,15.0,9,Upi,2025-06-18,4.0,2025
ORD10415,Victoria Griffith,South,Kochi,Electronics,3128.78,643.52,15.0,3,Card,2023-11-13,4.0,2023
ORD10416,Matthew Hensley,South,Delhi,Fashion,8877.88,-445.42,15.0,3,Net Banking,2025-06-10,3.0,2025
ORD10417,Robert Gillespie,East,Mumbai,Sports,5289.19,464.94,10.0,9,Upi,2025-06-17,3.0,2025
ORD10418,Anthony Rowland MD,South,Chennai,Home,7948.24,-262.57,0.0,9,Upi,2024-02-27,4.0,2024
ORD10419,Carolyn Sexton,North,Delhi,Home,5168.8,-1007.8,15.0,5,Cod,2025-02-12,2.0,2025
ORD10420,Alexandra Miller,West,Hyderabad,Fashion,10151.87,1576.53,15.0,4,Cod,2023-06-17,3.0,2023
ORD10421,Anthony Thompson,North,Bangalore,Fashion,9388.35,1958.5,10.0,7,Upi,2023-10-06,4.0,2023
ORD10422,Dawn Hale,North ,Kochi,Fashion,4377.59,309.05,10.0,1,Card,2023-10-06,3.0,2023
ORD10423,Gregory Cook,East,Mumbai,Home,7428.93,-534.54,5.0,1,Net Banking,2024-03-24,4.0,2024
ORD10424,Emily Rogers,West,Kochi,Sports,6613.44,-121.44,5.0,1,Cash,2024-12-14,3.0,2024
ORD10425,Nicholas Mendez,West,Bangalore,Unknown,8421.58,-1625.88,10.0,4,Cash,2025-04-16,1.0,2025
ORD10426,Leslie Price,South,Hyderabad,Unknown,2587.69,-220.87,15.0,5,Cod,2024-06-17,3.0,2024
ORD10427,Alyssa Brown,South,Hyderabad,Beauty,6715.13,-609.08,0.0,4,Cash,2024-05-07,5.0,2024
ORD10428,Cheryl Cannon,West,Hyderabad,Sports,7646.06,-506.94,0.0,10,Upi,2023-05-03,4.0,2023
ORD10429,Terry Lambert,South,Bangalore,Unknown,603.15,-8.36,10.0,1,Upi,2023-04-04,2.0,2023
ORD10430,Jeffrey Barton,North,Hyderabad,Beauty,2041.85,477.2,10.0,8,Cash,2023-11-21,1.0,2023
ORD10431,Morgan Harper,South,Delhi,Home,-98.08,-10.54,20.0,8,Net Banking,2024-05-11,5.0,2024
ORD10432,Elizabeth Russell,East,Delhi,Home,4326.48,-701.4,5.0,8,Upi,2025-05-31,3.0,2025
ORD10433,Felicia Rich,South,Kochi,Unknown,6793.86,956.94,10.0,10,Net Banking,2023-07-09,3.0,2023
ORD10434,Lisa Martin,East,Kochi,Electronics,8755.89,-1008.92,10.0,6,Upi,2023-07-09,2.0,2023
ORD10435,Diana Gonzales,North ,Hyderabad,Beauty,5185.24,-460.74,15.0,4,Cod,2023-07-02,5.0,2023
ORD10436,Unknown,South,Hyderabad,Beauty,9071.54,-713.05,10.0,2,Upi,2023-09-20,3.0,2023
ORD10437,Phillip Smith,North,Delhi,Home,1549.75,323.76,15.0,6,Upi,2023-03-04,3.0,2023
ORD10438,Edward Collins,North ,Mumbai,Fashion,741.54,243.46,0.0,2,Upi,2023-03-21,3.0,2023
ORD10439,Rebecca Lopez,North ,Chennai,Unknown,4861.13,520.03,10.0,2,Upi,2023-07-03,1.0,2023
ORD10440,John Johnson,North ,Delhi,Beauty,5960.16,610.8,20.0,6,Card,2023-06-20,3.0,2023
ORD10441,Kerry Oliver,North ,Delhi,Fashion,4918.26,1083.5,15.0,6,Cod,2025-05-15,3.0,2025
ORD10442,Bethany Love,East,Delhi,Electronics,-168.61,-7.78,15.0,1,Card,2025-05-15,2.0,2025
ORD10443,Raymond Fowler,North ,Delhi,Sports,4777.2,-898.42,10.0,5,Cash,2023-08-08,4.0,2023
ORD10444,Melanie Estes,East,Kochi,Sports,1738.83,-94.34,20.0,4,Cash,2023-12-31,3.0,2023
ORD10445,Andrea Porter,North,Delhi,Unknown,6674.18,-700.15,10.0,10,Upi,2023-11-29,4.0,2023
ORD10446,Lisa Webb,West,Mumbai,Electronics,5916.5,1816.54,10.0,6,Cash,2023-03-22,5.0,2023
ORD10447,Courtney Dominguez,East,Delhi,Sports,2650.3,391.47,0.0,5,Cod,2023-01-12,2.0,2023
ORD10448,Karen Manning,North,Bangalore,Beauty,3715.33,1294.99,15.0,10,Net Banking,2023-02-21,3.0,2023
ORD10449,Sydney Cole,West,Delhi,Beauty,2351.97,493.73,20.0,7,Cash,2023-03-26,4.0,2023
ORD10450,Cathy Dalton,South,Delhi,Fashion,4843.3,84.4,20.0,4,Card,2024-07-26,3.0,2024
ORD10451,Christina Mathis,East,Bangalore,Home,7387.86,-1113.52,10.0,7,Upi,2024-07-26,3.0,2024
ORD10452,John Guzman,North,Bangalore,Fashion,2535.68,352.26,15.0,10,Cash,2023-06-23,1.0,2023
ORD10453,Tyler Mosley,East,Kochi,Home,6260.12,-415.19,20.0,3,Upi,2023-04-26,4.0,2023
ORD10454,Justin Goodwin,East,Delhi,Beauty,3674.36,760.62,5.0,4,Cash,2023-01-24,3.0,2023
ORD10455,Elizabeth Palmer,North,Chennai,Fashion,3017.82,900.28,20.0,1,Cod,2023-01-19,4.0,2023
ORD10456,Shawn Robinson,South,Chennai,Electronics,6434.746725025747,-773.14,10.0,5,Upi,2024-11-01,4.0,2024
ORD10457,Leslie Mueller,North ,Kochi,Fashion,2411.89,-350.25,10.0,8,Net Banking,2024-06-04,3.0,2024
ORD10458,Yvonne Gallegos,South,Bangalore,Electronics,3615.88,1110.97,10.0,6,Card,2023-01-23,3.0,2023
